replica	category_id	selected_structure_id	threshold_variable	threshold_value	supporting_outer_fold_count	supporting_outer_folds_json	is_nominal_structure
85	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	654.5148769396608	2	[0,1]	False
85	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.8919293093546923	2	[0,1]	False
85	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.18486048472155	2	[0,4]	False
86	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	33.586852749762336	2	[2,3]	False
86	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	618.3049268515846	2	[2,3]	False
86	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.1558570861816	2	[2,3]	False
86	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.0741320865340604	2	[1,2]	False
86	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	max_abs_mbb_minus_125	31.696514224348686	2	[1,2]	False
87	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	25.07190307754941	2	[1,4]	False
87	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	397.75511784353506	2	[1,4]	False
87	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.9216197142940894	2	[1,4]	False
87	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	22.576609446793444	1	[0]	False
87	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	41.83944227889328	1	[0]	False
88	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	3	[1,2,3]	False
88	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.247311706384014	3	[1,2,3]	False
88	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	3	[1,2,3]	False
88	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	33.458482980435825	1	[1]	False
88	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	40.9374989380043	1	[1]	False
88	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	221.5149281620979	1	[1]	False
89	exact3tag	radial_mass__category__plus_max_drbb	max_drbb	3.208900919043174	2	[2,3]	False
89	exact3tag	radial_mass__category__plus_max_drbb	r_hh_125_125	39.049776878459156	2	[2,3]	False
89	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	188.16888999938962	2	[2,3]	False
89	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.798283434396524	2	[2,3]	False
90	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.576934088635984	1	[3]	False
90	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.74422547505289	1	[3]	False
90	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	1195.411600407152	1	[3]	False
90	ge4tag	radial_mass__category__mass_only	r_hh_125_125	33.83862329329132	2	[2,3]	False
91	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb1_minus_125	19.606927946786993	2	[3,4]	False
91	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb2_minus_125	997.3982052645523	2	[3,4]	False
91	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	h2_pt	1.046562899346976	2	[3,4]	False
91	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	max_drbb	4.8368026200013245	2	[3,4]	False
91	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.06597380444134	2	[0,2]	False
92	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	19.264284936476795	2	[0,2]	False
92	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	1195.411600407152	2	[0,2]	False
92	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.8368026200013245	2	[0,2]	False
92	ge4tag	radial_mass__category__mass_only	r_hh_125_125	33.87541913448351	2	[1,3]	False
93	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb1_minus_125	18.946653246933007	2	[2,3]	False
93	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb2_minus_125	1195.411600407152	2	[2,3]	False
93	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	140.44009780883786	2	[2,3]	False
93	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	4.766829126003969	2	[2,3]	False
93	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.355992521628103	2	[0,4]	False
93	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	max_abs_mbb_minus_125	31.347351832215164	2	[0,4]	False
94	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	180.52342605590817	2	[2,4]	False
94	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	max_abs_mbb_minus_125	33.73039066778247	2	[2,4]	False
94	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.22340165962338	1	[3]	False
94	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	41.4116056672219	1	[3]	False
95	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	19.097563697690905	1	[4]	False
95	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	799.3848101219526	1	[4]	False
95	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	1.1712799416449344	1	[4]	False
95	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[1,3]	True
95	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	211.55339764208227	2	[1,3]	True
95	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	33.796129312064906	2	[1,3]	True
96	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	30.904086276202353	3	[1,2,3]	False
96	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	125.10683656071309	3	[1,2,3]	False
96	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.0042739198543407	3	[1,2,3]	False
96	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	36.70360447717332	2	[2,3]	False
96	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	35.78399834346864	2	[2,3]	False
96	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	212.68537521362302	2	[2,3]	False
97	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	19.149278948263724	2	[3,4]	False
97	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	997.3982052645523	2	[3,4]	False
97	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	0.2373932669422844	2	[3,4]	False
97	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	23.308982094262692	2	[0,2]	False
97	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	42.086505381521924	2	[0,2]	False
98	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	18.841790407068093	1	[0]	False
98	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	1195.411600407152	1	[0]	False
98	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.766829126003969	1	[0]	False
98	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	29.195819264361038	3	[1,2,3]	False
98	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	90.54384863845846	3	[1,2,3]	False
98	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.907011818334926	3	[1,2,3]	False
99	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	177.39404678344724	4	[0,1,2,3]	True
99	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.456658586447624	4	[0,1,2,3]	True
99	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	195.0033493041992	2	[3,4]	False
99	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.78532009811316	2	[3,4]	False
100	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	45.979341783643854	2	[2,4]	False
100	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	41.47761160278211	2	[2,4]	False
100	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	225.15955162048337	2	[2,4]	False
100	ge4tag	radial_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.616919189553428	2	[0,2]	False
100	ge4tag	radial_mass__category__plus_abs_h_delta_eta	r_hh_125_125	34.11730713875183	2	[0,2]	False
101	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	184.85591125488278	3	[0,2,4]	True
101	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.90638595739956	3	[0,2,4]	True
101	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	35.36988275944581	1	[0]	False
101	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	41.272625108474266	1	[0]	False
101	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	29.749814141429788	1	[0]	False
102	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	1	[4]	False
102	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	18.964522027702404	1	[4]	False
102	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	1	[4]	False
102	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	191.78736877441403	2	[0,3]	False
102	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.96152562829471	2	[0,3]	False
103	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	19.17178806949548	1	[2]	False
103	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	1195.411600407152	1	[2]	False
103	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	139.02018547058103	1	[2]	False
103	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb1_minus_125	45.327445386738354	1	[0]	False
103	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	abs_mbb2_minus_125	39.775710903982706	1	[0]	False
103	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	h2_pt	28.81946334504393	1	[0]	False
103	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	max_drbb	3.0187771406354913	1	[0]	False
104	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	31.212110162889676	1	[1]	False
104	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	117.17203982223135	1	[1]	False
104	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	3.0125317791369697	1	[1]	False
104	ge4tag	radial_mass__category__plus_mhh	mhh	215.93643192512062	2	[3,4]	False
104	ge4tag	radial_mass__category__plus_mhh	r_hh_125_125	33.98901947965086	2	[3,4]	False
105	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	208.2866218090057	2	[0,3]	True
105	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	43.150250042301316	2	[0,3]	True
105	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	32.34306966387589	2	[1,4]	False
105	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	41.5785330409553	2	[1,4]	False
105	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	221.4858646392822	2	[1,4]	False
106	exact3tag	radial_mass__category__mass_only	r_hh_125_125	36.06240295976316	2	[0,4]	False
106	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.38146128100991	1	[4]	False
106	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	45.32554946892015	1	[4]	False
107	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	205.72136855125424	2	[3,4]	True
107	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	42.05520000222512	2	[3,4]	True
107	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	192.09130287170407	2	[2,3]	False
107	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.808766624094076	2	[2,3]	False
108	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	3	[0,2,4]	False
108	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb1_minus_125	18.974155672635565	3	[0,2,4]	False
108	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb2_minus_125	1195.411600407152	3	[0,2,4]	False
108	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	111.43399288199572	3	[0,2,4]	False
108	ge4tag	radial_mass__category__mass_only	r_hh_125_125	34.047668009621304	2	[0,2]	False
109	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	18.31783273186267	1	[0]	False
109	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	1195.411600407152	1	[0]	False
109	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	139.02018547058103	1	[0]	False
109	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb1_minus_125	37.05962935032856	2	[0,2]	False
109	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	abs_mbb2_minus_125	389.69556167481505	2	[0,2]	False
109	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	181.03188800811765	2	[0,2]	False
109	ge4tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.6187652800373957	2	[0,2]	False
110	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	29.345541349275383	1	[3]	False
110	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	37.504163767650645	1	[3]	False
110	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	6.998785436981115	2	[2,3]	True
110	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	208.7757371124349	2	[2,3]	True
110	ge4tag	radial_mass__category__plus_mhh_and_abs_h_delta_eta	r_hh_125_125	34.35590411564422	2	[2,3]	True
111	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	18.79829820492971	3	[1,2,3]	False
111	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	1195.411600407152	3	[1,2,3]	False
111	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	111.43399288199572	3	[1,2,3]	False
111	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	186.64290732145307	3	[0,3,4]	False
111	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.0450806399310624	3	[0,3,4]	False
111	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.626736341254094	3	[0,3,4]	False
112	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	19.426503462815095	2	[2,3]	False
112	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	997.3982052645523	2	[2,3]	False
112	exact3tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	4.825589393909441	2	[2,3]	False
112	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	156.02581405639646	3	[0,2,4]	False
112	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	4.066694375158864	3	[0,2,4]	False
112	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	33.95680103176586	3	[0,2,4]	False
113	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	175.86945819854733	2	[0,4]	False
113	exact3tag	symmetric_rectangular_mass__category__plus_ht_candidate_jets	max_abs_mbb_minus_125	33.24352583843866	2	[0,4]	False
113	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	17.621533762837377	1	[1]	False
113	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	654.4499179649249	1	[1]	False
113	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	1.9597146027631922	1	[1]	False
114	exact3tag	radial_mass__category__plus_h2_pt	h2_pt	4.4806863809945865	2	[0,1]	False
114	exact3tag	radial_mass__category__plus_h2_pt	r_hh_125_125	36.149814481979476	2	[0,1]	False
114	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	27.386113282456424	4	[0,1,2,3]	False
114	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	92.032746846896	4	[0,1,2,3]	False
114	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9269728519153535	4	[0,1,2,3]	False
115	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	33.449540140511004	2	[1,4]	False
115	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	618.1606736110082	2	[1,4]	False
115	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	181.84239864349362	2	[1,4]	False
115	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.61803204085604	2	[0,4]	False
115	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	46.38621395939821	2	[0,4]	False
116	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	1	[3]	False
116	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.158908600530285	1	[3]	False
116	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	1195.411600407152	1	[3]	False
116	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	ht_candidate_jets	195.2057781219482	2	[0,4]	False
116	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	max_drbb	3.044188842547803	2	[0,4]	False
116	ge4tag	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	r_hh_125_125	41.540259485668386	2	[0,4]	False
117	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	18.68651122527196	2	[1,2]	False
117	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	1195.411600407152	2	[1,2]	False
117	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	111.43399288199572	2	[1,2]	False
117	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.344360753913778	2	[1,4]	False
117	ge4tag	symmetric_rectangular_mass__category__plus_abs_h_delta_eta	max_abs_mbb_minus_125	31.577260427274577	2	[1,4]	False
118	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_h_delta_eta	7.417148506680969	1	[0]	False
118	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb1_minus_125	18.438299122183	1	[0]	False
118	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	abs_mbb2_minus_125	711.7937275383631	1	[0]	False
118	exact3tag	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	mhh	182.5369669361209	1	[0]	False
118	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	21.741641384031883	1	[3]	False
118	ge4tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	44.1804823995131	1	[3]	False
119	exact3tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	179.95448172092435	2	[0,3]	True
119	exact3tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	36.312959496747226	2	[0,3]	True
119	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	194.51071357727048	2	[1,2]	False
119	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	35.21836913935071	2	[1,2]	False
120	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb1_minus_125	31.29230346582803	1	[1]	False
120	exact3tag	asymmetric_rectangular_mass__category__mass_only	abs_mbb2_minus_125	33.707222709595506	1	[1]	False
120	ge4tag	radial_mass__category__plus_max_drbb	max_drbb	3.2066712787184057	3	[0,1,4]	False
120	ge4tag	radial_mass__category__plus_max_drbb	r_hh_125_125	36.06128839339613	3	[0,1,4]	False
121	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	19.19618517695128	3	[1,2,4]	False
121	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	799.3848101219526	3	[1,2,4]	False
121	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	112.01666156260593	3	[1,2,4]	False
121	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	29.97508879534077	2	[3,4]	False
121	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	73.17020361100133	2	[3,4]	False
121	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9064932201211597	2	[3,4]	False
122	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	1	[2]	False
122	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.157410123143723	1	[2]	False
122	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	711.7937275383631	1	[2]	False
122	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	195.81191635131833	2	[2,4]	False
122	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	35.02504696548688	2	[2,4]	False
123	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.76503913004308	2	[2,3]	False
123	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	19.325571611259665	2	[2,3]	False
123	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	2	[2,3]	False
123	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb1_minus_125	30.176836344298327	2	[0,2]	False
123	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	abs_mbb2_minus_125	74.99369213630945	2	[0,2]	False
123	ge4tag	asymmetric_rectangular_mass__category__plus_max_drbb	max_drbb	2.9089849441739615	2	[0,2]	False
124	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb1_minus_125	19.001383076756742	2	[1,2]	False
124	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	abs_mbb2_minus_125	1195.411600407152	2	[1,2]	False
124	exact3tag	asymmetric_rectangular_mass__category__plus_mhh	mhh	179.34894690232184	2	[1,2]	False
124	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	35.08915948981434	2	[0,4]	False
124	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	40.489394961797736	2	[0,4]	False
124	ge4tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	29.588710922021512	2	[0,4]	False
125	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb1_minus_125	19.158908600530285	1	[3]	False
125	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	abs_mbb2_minus_125	552.2708889162487	1	[3]	False
125	exact3tag	asymmetric_rectangular_mass__category__plus_h2_pt	h2_pt	0.37309395234862586	1	[3]	False
125	ge4tag	radial_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	4.050537680036515	2	[1,4]	False
125	ge4tag	radial_mass__category__plus_abs_h_delta_eta	r_hh_125_125	35.401275302713444	2	[1,4]	False
126	exact3tag	radial_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	1	[3]	False
126	exact3tag	radial_mass__category__plus_abs_h_delta_eta	r_hh_125_125	35.73948783735429	1	[3]	False
126	ge4tag	radial_mass__category__plus_ht_candidate_jets	ht_candidate_jets	192.46566390991208	2	[2,3]	False
126	ge4tag	radial_mass__category__plus_ht_candidate_jets	r_hh_125_125	34.150532948045026	2	[2,3]	False
127	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_h_delta_eta	7.463296051007061	1	[4]	False
127	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb1_minus_125	18.880212960039305	1	[4]	False
127	exact3tag	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	abs_mbb2_minus_125	799.3848101219526	1	[4]	False
127	ge4tag	radial_mass__category__plus_h2_pt	h2_pt	1.4241866561746042	1	[0]	False
127	ge4tag	radial_mass__category__plus_h2_pt	r_hh_125_125	33.95619234573473	1	[0]	False
128	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb1_minus_125	18.814349338966142	2	[2,3]	False
128	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	abs_mbb2_minus_125	711.7937275383631	2	[2,3]	False
128	exact3tag	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	ht_candidate_jets	140.11435413360593	2	[2,3]	False
128	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	h2_pt	1.6909764741424858	2	[2,3]	False
128	ge4tag	radial_mass__category__plus_h2_pt_and_max_drbb	max_drbb	3.977627353377033	2	[2,3]	False
