replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
14	ge4tag	"[""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	"{""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":2,""radial_mass__category__plus_mhh"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_max_drbb""]"	radial_mass__category__plus_max_drbb	[0,1]	"{""max_drbb"":3.317996896121568,""r_hh_125_125"":34.844066881786844}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
15	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":2,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta	[0,4]	"{""abs_h_delta_eta"":7.670986609339533,""abs_mbb1_minus_125"":18.988356914154966,""abs_mbb2_minus_125"":799.3848101219526,""mhh"":180.9429569192214}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
15	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,3]	"{""abs_mbb1_minus_125"":31.47918160398655,""abs_mbb2_minus_125"":40.21960622752676,""ht_candidate_jets"":219.99098631739614}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,true,true]	0	2	False	False	False	0	0
16	exact3tag	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[0]	"{""abs_h_delta_eta"":7.463296051007061,""abs_mbb1_minus_125"":19.097563697690905,""abs_mbb2_minus_125"":799.3848101219526}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,true]	0	3	False	False	False	0	0
16	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_mhh"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__mass_only	[1]	"{""abs_mbb1_minus_125"":21.758914210150724,""abs_mbb2_minus_125"":45.64868630571265}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,true]	0	1	False	False	False	0	0
17	exact3tag	"[""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_mhh"":2,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[2,4]	"{""abs_mbb1_minus_125"":19.379999006169857,""abs_mbb2_minus_125"":738.527917956876,""mhh"":112.01666156260593}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,true,false,false,false]	0	4	False	False	False	0	0
17	ge4tag	"[""radial_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__mass_only	[1]	"{""abs_mbb1_minus_125"":20.937011943297296,""abs_mbb2_minus_125"":45.69548098044158}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
18	exact3tag	"[""symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_mhh_and_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[1]	"{""abs_mbb1_minus_125"":18.76423216001712,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":140.44009780883786,""max_drbb"":4.766829126003969}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,false]	0	3	False	False	False	0	0
18	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":3,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[2,3,4]	"{""abs_mbb1_minus_125"":21.79982491302842,""abs_mbb2_minus_125"":44.16320351052497}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,true]	0	1	False	False	False	0	0
19	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,2]	"{""abs_mbb1_minus_125"":18.835370528355835,""abs_mbb2_minus_125"":1195.411600407152,""ht_candidate_jets"":139.02018547058103}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,true,false]	0	4	False	False	False	0	0
19	ge4tag	"[""symmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[1,4]	"{""ht_candidate_jets"":185.43425989150998,""max_drbb"":3.035924995682906,""r_hh_125_125"":41.39703271885517}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
20	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_mhh""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_mhh"":2,""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[2,4]	"{""abs_mbb1_minus_125"":18.776494753507396,""abs_mbb2_minus_125"":997.3982052645523,""mhh"":179.34894690232184}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
20	ge4tag	"[""radial_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[1,4]	"{""abs_mbb1_minus_125"":24.310722528799747,""abs_mbb2_minus_125"":38.476202452902825}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
21	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_mhh"":4}"	4	0.8	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[0,1,2,3]	"{""abs_mbb1_minus_125"":19.233776630884503,""abs_mbb2_minus_125"":738.527917956876,""mhh"":111.43399288199572}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
21	ge4tag	"[""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""radial_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_abs_h_delta_eta"":2}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[1,3]	"{""abs_mbb1_minus_125"":28.111384104852018,""abs_mbb2_minus_125"":85.86429306320612,""max_drbb"":2.9263798321471866}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,false]	0	3	False	False	False	0	0
22	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	False	True	"[""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,2]	"{""ht_candidate_jets"":176.72596740722653,""r_hh_125_125"":36.70047245062416}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
22	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta""]"	radial_mass__category__plus_mhh_and_abs_h_delta_eta	[1,3]	"{""abs_h_delta_eta"":6.998785436981115,""mhh"":167.2173981515162,""r_hh_125_125"":33.81921461769713}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
23	exact3tag	"[""radial_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,4]	"{""abs_mbb1_minus_125"":33.2640870663792,""abs_mbb2_minus_125"":618.3653312953743,""ht_candidate_jets"":182.66781616210935}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,true,true]	0	2	False	False	False	0	0
23	ge4tag	"[""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__mass_only"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[1,2]	"{""abs_mbb1_minus_125"":30.892816792267986,""abs_mbb2_minus_125"":346.93452455412205,""ht_candidate_jets"":178.20136070251462,""max_drbb"":3.7076905977346497}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,false]	0	1	False	False	False	0	0
